chr	fragmentMid1	fragmentMid2	p_value
21	16175000	14635000	1
21	16175000	14645000	1
21	16175000	14655000	1
21	16175000	14665000	1
21	16175000	14675000	1
21	16175000	14685000	1
21	16175000	14695000	1
21	16175000	14705000	1
21	16175000	14715000	1
21	16175000	14725000	1
21	16175000	14735000	1
21	16175000	14745000	1
21	16175000	14755000	1
21	16175000	14765000	1
21	16175000	14775000	0.237746
21	16175000	14785000	1
21	16175000	14795000	1
21	16175000	14805000	1
21	16175000	14815000	1
21	16175000	14825000	1
21	16175000	14835000	1
21	16175000	14845000	0.2529746
21	16175000	14855000	1
21	16175000	14865000	1
21	16175000	14875000	1
21	16175000	14885000	1
21	16175000	14895000	1
21	16175000	14905000	1
21	16175000	14915000	1
21	16175000	14925000	1
21	16175000	14935000	1
21	16175000	14945000	1
21	16175000	14955000	1
21	16175000	14965000	1
21	16175000	14975000	1
21	16175000	14985000	1
21	16175000	14995000	1
21	16175000	15005000	1
21	16175000	15015000	1
21	16175000	15025000	1
21	16175000	15035000	1
21	16175000	15045000	1
21	16175000	15055000	1
21	16175000	15065000	1
21	16175000	15075000	1
21	16175000	15085000	1
21	16175000	15095000	1
21	16175000	15105000	1
21	16175000	15115000	1
21	16175000	15125000	1
21	16175000	15135000	1
21	16175000	15145000	1
21	16175000	15155000	1
21	16175000	15165000	1
21	16175000	15175000	1
21	16175000	15185000	1
21	16175000	15195000	1
21	16175000	15205000	1
21	16175000	15215000	1
21	16175000	15225000	1
21	16175000	15235000	1
21	16175000	15245000	1
21	16175000	15255000	1
21	16175000	15265000	1
21	16175000	15275000	1
21	16175000	15285000	1
21	16175000	15295000	1
21	16175000	15305000	1
21	16175000	15315000	1
21	16175000	15325000	1
21	16175000	15335000	1
21	16175000	15345000	1
21	16175000	15355000	1
21	16175000	15365000	1
21	16175000	15375000	1
21	16175000	15385000	1
21	16175000	15395000	1
21	16175000	15405000	0.4419691
21	16175000	15415000	0.4476706
21	16175000	15425000	1
21	16175000	15435000	1
21	16175000	15445000	0.02578796
21	16175000	15455000	1
21	16175000	15465000	1
21	16175000	15475000	1
21	16175000	15485000	0.4904845
21	16175000	15495000	0.4969956
21	16175000	15505000	1
21	16175000	15515000	1
21	16175000	15525000	0.5170715
21	16175000	15535000	1
21	16175000	15545000	1
21	16175000	15555000	1
21	16175000	15565000	1
21	16175000	15575000	0.5521589
21	16175000	15585000	1
21	16175000	15595000	0.2043087
21	16175000	15605000	0.5740524
21	16175000	15615000	0.2169454
21	16175000	15625000	0.5890033
21	16175000	15635000	0.5965914
21	16175000	15645000	0.6042558
21	16175000	15655000	0.2446573
21	16175000	15665000	1
21	16175000	15675000	0.2598491
21	16175000	15685000	1
21	16175000	15695000	1
21	16175000	15705000	0.2844475
21	16175000	15715000	0.6599496
21	16175000	15725000	1
21	16175000	15735000	0.67643
21	16175000	15745000	1
21	16175000	15755000	0.6930909
21	16175000	15765000	0.7014724
21	16175000	15775000	0.3508649
21	16175000	15785000	0.001964829
21	16175000	15795000	0.3723537
21	16175000	15805000	0.1498236
21	16175000	15815000	0.15784
21	16175000	15825000	0.1664842
21	16175000	15835000	0.4213298
21	16175000	15845000	1
21	16175000	15855000	0.004795341
21	16175000	15865000	0.2090749
21	16175000	15875000	1
21	16175000	15885000	0.0896126
21	16175000	15895000	0.5173876
21	16175000	15905000	0.2687029
21	16175000	15915000	1
21	16175000	15925000	0.04706797
21	16175000	15935000	1
21	16175000	15945000	0.6170748
21	16175000	15955000	0.6370007
21	16175000	15965000	0.38944
21	16175000	15975000	0.4109717
21	16175000	15985000	0.6940781
21	16175000	15995000	0.918234
21	16175000	16005000	0.9262371
21	16175000	16015000	0.7558814
21	16175000	16025000	1
21	16175000	16035000	0.9514132
21	16175000	16045000	0.04484676
21	16175000	16055000	0.9665231
21	16175000	16065000	0.2951233
21	16175000	16075000	0.3453727
21	16175000	16085000	0.7912114
21	16175000	16095000	0.9464608
21	16175000	16105000	0.7629927
21	16175000	16115000	0.9303735
21	16175000	16125000	0.7910992
21	16175000	16135000	0.9576579
21	16175000	16145000	0.7095906
21	16175000	16155000	0.165791
21	16185000	14185000	1
21	16185000	14195000	1
21	16185000	14205000	1
21	16185000	14215000	1
21	16185000	14225000	1
21	16185000	14235000	1
21	16185000	14245000	1
21	16185000	14255000	1
21	16185000	14265000	1
21	16185000	14275000	1
21	16185000	14285000	1
21	16185000	14295000	1
21	16185000	14305000	1
21	16185000	14315000	1
21	16185000	14325000	1
21	16185000	14335000	1
21	16185000	14345000	1
21	16185000	14355000	1
21	16185000	14365000	1
21	16185000	14375000	1
21	16185000	14385000	1
21	16185000	14395000	0.01677038
21	16185000	14405000	1
21	16185000	14415000	1
21	16185000	14425000	1
21	16185000	14435000	1
21	16185000	14445000	1
21	16185000	14455000	1
21	16185000	14465000	1
21	16185000	14475000	1
21	16185000	14485000	1
21	16185000	14495000	0.1882954
21	16185000	14505000	1
21	16185000	14515000	1
21	16185000	14525000	1
21	16185000	14535000	1
21	16185000	14545000	1
21	16185000	14555000	1
21	16185000	14565000	1
21	16185000	14575000	1
21	16185000	14585000	1
21	16185000	14595000	1
21	16185000	14605000	1
21	16185000	14615000	0.2057783
21	16185000	14625000	1
21	16185000	14635000	1
21	16185000	14645000	1
21	16185000	14655000	1
21	16185000	14665000	1
21	16185000	14675000	1
21	16185000	14685000	1
21	16185000	14695000	1
21	16185000	14705000	1
21	16185000	14715000	1
21	16185000	14725000	1
21	16185000	14735000	1
21	16185000	14745000	0.2295476
21	16185000	14755000	1
21	16185000	14765000	1
21	16185000	14775000	1
21	16185000	14785000	1
21	16185000	14795000	1
21	16185000	14805000	1
21	16185000	14815000	1
21	16185000	14825000	1
21	16185000	14835000	1
21	16185000	14845000	1
21	16185000	14855000	1
21	16185000	14865000	1
21	16185000	14875000	1
21	16185000	14885000	1
21	16185000	14895000	1
21	16185000	14905000	1
21	16185000	14915000	1
21	16185000	14925000	1
21	16185000	14935000	1
21	16185000	14945000	1
21	16185000	14955000	1
21	16185000	14965000	1
21	16185000	14975000	1
21	16185000	14985000	1
21	16185000	14995000	1
21	16185000	15005000	1
21	16185000	15015000	1
21	16185000	15025000	1
21	16185000	15035000	1
21	16185000	15045000	1
21	16185000	15055000	1
21	16185000	15065000	1
21	16185000	15075000	1
21	16185000	15085000	1
21	16185000	15095000	1
21	16185000	15105000	1
21	16185000	15115000	1
21	16185000	15125000	1
21	16185000	15135000	1
21	16185000	15145000	1
21	16185000	15155000	1
21	16185000	15165000	1
21	16185000	15175000	1
21	16185000	15185000	1
21	16185000	15195000	1
21	16185000	15205000	1
21	16185000	15215000	1
21	16185000	15225000	1
21	16185000	15235000	1
21	16185000	15245000	1
21	16185000	15255000	1
21	16185000	15265000	1
21	16185000	15275000	1
21	16185000	15285000	1
21	16185000	15295000	1
21	16185000	15305000	1
21	16185000	15315000	1
21	16185000	15325000	1
21	16185000	15335000	1
21	16185000	15345000	1
21	16185000	15355000	0.410027
21	16185000	15365000	1
21	16185000	15375000	0.4202404
21	16185000	15385000	0.42551
21	16185000	15395000	0.110092
21	16185000	15405000	1
21	16185000	15415000	1
21	16185000	15425000	1
21	16185000	15435000	1
21	16185000	15445000	1
21	16185000	15455000	1
21	16185000	15465000	0.4715282
21	16185000	15475000	0.4777487
21	16185000	15485000	0.4840681
21	16185000	15495000	0.4904845
21	16185000	15505000	0.4969956
21	16185000	15515000	1
21	16185000	15525000	0.1606666
21	16185000	15535000	1
21	16185000	15545000	1
21	16185000	15555000	1
21	16185000	15565000	1
21	16185000	15575000	1
21	16185000	15585000	1
21	16185000	15595000	1
21	16185000	15605000	0.5666863
21	16185000	15615000	1
21	16185000	15625000	0.05817576
21	16185000	15635000	0.5890033
21	16185000	15645000	0.5965914
21	16185000	15655000	1
21	16185000	15665000	1
21	16185000	15675000	1
21	16185000	15685000	0.6277024
21	16185000	15695000	1
21	16185000	15705000	0.6436952
21	16185000	15715000	1
21	16185000	15725000	0.29315
21	16185000	15735000	1
21	16185000	15745000	0.3113328
21	16185000	15755000	0.001235114
21	16185000	15765000	0.03216124
21	16185000	15775000	0.03454525
21	16185000	15785000	0.3508649
21	16185000	15795000	0.3614286
21	16185000	15805000	0.1423527
21	16185000	15815000	0.383727
21	16185000	15825000	0.04973475
21	16185000	15835000	0.01425027
21	16185000	15845000	0.1758417
21	16185000	15855000	0.4352563
21	16185000	15865000	0.4499736
21	16185000	15875000	0.07481481
21	16185000	15885000	0.2221702
21	16185000	15895000	0.23642
21	16185000	15905000	0.002095618
21	16185000	15915000	0.2687029
21	16185000	15925000	0.1193515
21	16185000	15935000	0.1315263
21	16185000	15945000	0.01694109
21	16185000	15955000	1
21	16185000	15965000	0.8853354
21	16185000	15975000	0.8941179
21	16185000	15985000	0.2060582
21	16185000	15995000	0.6940781
21	16185000	16005000	0.918234
21	16185000	16015000	0.7339442
21	16185000	16025000	0.2914767
21	16185000	16035000	0.779535
21	16185000	16045000	0.582254
21	16185000	16055000	0.01693391
21	16185000	16065000	0.9665231
21	16185000	16075000	0.8751124
21	16185000	16085000	0.8982502
21	16185000	16095000	0.9227125
21	16185000	16105000	0.3247763
21	16185000	16115000	0.4205185
21	16185000	16125000	0.367606
21	16185000	16135000	0.4947105
21	16185000	16145000	0.6867855
21	16185000	16155000	0.7095906
21	16185000	16165000	0.3486108
21	16195000	14195000	1
21	16195000	14205000	1
21	16195000	14215000	1
21	16195000	14225000	1
21	16195000	14235000	1
21	16195000	14245000	1
21	16195000	14255000	1
21	16195000	14265000	1
21	16195000	14275000	1
21	16195000	14285000	1
21	16195000	14295000	1
21	16195000	14305000	1
21	16195000	14315000	1
21	16195000	14325000	1
21	16195000	14335000	1
21	16195000	14345000	1
21	16195000	14355000	1
21	16195000	14365000	1
21	16195000	14375000	1
21	16195000	14385000	1
21	16195000	14395000	1
21	16195000	14405000	1
21	16195000	14415000	1
21	16195000	14425000	1
21	16195000	14435000	1
21	16195000	14445000	1
21	16195000	14455000	1
21	16195000	14465000	1
21	16195000	14475000	1
21	16195000	14485000	1
21	16195000	14495000	1
21	16195000	14505000	1
21	16195000	14515000	1
21	16195000	14525000	1
21	16195000	14535000	1
21	16195000	14545000	1
21	16195000	14555000	1
21	16195000	14565000	1
21	16195000	14575000	1
21	16195000	14585000	1
21	16195000	14595000	1
21	16195000	14605000	1
21	16195000	14615000	1
21	16195000	14625000	1
21	16195000	14635000	1
21	16195000	14645000	1
21	16195000	14655000	1
21	16195000	14665000	1
21	16195000	14675000	1
21	16195000	14685000	1
21	16195000	14695000	1
21	16195000	14705000	1
21	16195000	14715000	1
21	16195000	14725000	1
21	16195000	14735000	1
21	16195000	14745000	1
21	16195000	14755000	1
21	16195000	14765000	1
21	16195000	14775000	1
21	16195000	14785000	1
21	16195000	14795000	1
21	16195000	14805000	1
21	16195000	14815000	1
21	16195000	14825000	1
21	16195000	14835000	1
21	16195000	14845000	1
21	16195000	14855000	1
21	16195000	14865000	1
21	16195000	14875000	1
21	16195000	14885000	1
21	16195000	14895000	1
21	16195000	14905000	1
21	16195000	14915000	1
21	16195000	14925000	1
21	16195000	14935000	1
21	16195000	14945000	1
21	16195000	14955000	1
21	16195000	14965000	1
21	16195000	14975000	1
21	16195000	14985000	1
21	16195000	14995000	1
21	16195000	15005000	1
21	16195000	15015000	1
21	16195000	15025000	1
21	16195000	15035000	1
21	16195000	15045000	1
21	16195000	15055000	1
21	16195000	15065000	1
21	16195000	15075000	1
21	16195000	15085000	1
21	16195000	15095000	1
21	16195000	15105000	1
21	16195000	15115000	1
21	16195000	15125000	1
21	16195000	15135000	1
21	16195000	15145000	1
21	16195000	15155000	1
21	16195000	15165000	1
21	16195000	15175000	1
21	16195000	15185000	1
21	16195000	15195000	1
21	16195000	15205000	1
21	16195000	15215000	1
21	16195000	15225000	1
21	16195000	15235000	1
21	16195000	15245000	1
21	16195000	15255000	1
21	16195000	15265000	1
21	16195000	15275000	1
21	16195000	15285000	1
21	16195000	15295000	1
21	16195000	15305000	1
21	16195000	15315000	1
21	16195000	15325000	1
21	16195000	15335000	1
21	16195000	15345000	1
21	16195000	15355000	1
21	16195000	15365000	1
21	16195000	15375000	1
21	16195000	15385000	1
21	16195000	15395000	0.1070858
21	16195000	15405000	1
21	16195000	15415000	0.4363747
21	16195000	15425000	1
21	16195000	15435000	1
21	16195000	15445000	1
21	16195000	15455000	0.4593915
21	16195000	15465000	0.4654086
21	16195000	15475000	1
21	16195000	15485000	1
21	16195000	15495000	0.4840681
21	16195000	15505000	1
21	16195000	15515000	1
21	16195000	15525000	1
21	16195000	15535000	1
21	16195000	15545000	1
21	16195000	15555000	0.5239349
21	16195000	15565000	1
21	16195000	15575000	0.5378998
21	16195000	15585000	0.1867021
21	16195000	15595000	1
21	16195000	15605000	1
21	16195000	15615000	0.05278185
21	16195000	15625000	1
21	16195000	15635000	1
21	16195000	15645000	0.06108528
21	16195000	15655000	1
21	16195000	15665000	1
21	16195000	15675000	0.07077007
21	16195000	15685000	0.01703626
21	16195000	15695000	0.6277024
21	16195000	15705000	1
21	16195000	15715000	1
21	16195000	15725000	0.2844475
21	16195000	15735000	0.005013984
21	16195000	15745000	0.02597225
21	16195000	15755000	1
21	16195000	15765000	0.02994509
21	16195000	15775000	0.3305684
21	16195000	15785000	0.7014724
21	16195000	15795000	0.1287341
21	16195000	15805000	1
21	16195000	15815000	0.1423527
21	16195000	15825000	0.04613561
21	16195000	15835000	0.01287448
21	16195000	15845000	0.003200289
21	16195000	15855000	0.4213298
21	16195000	15865000	0.0630833
21	16195000	15875000	0.4499736
21	16195000	15885000	0.2090749
21	16195000	15895000	0.02487741
21	16195000	15905000	0.0896126
21	16195000	15915000	0.5173876
21	16195000	15925000	0.8342837
21	16195000	15935000	0.2868035
21	16195000	15945000	0.04706797
21	16195000	15955000	0.326134
21	16195000	15965000	0.8759626
21	16195000	15975000	0.3680861
21	16195000	15985000	0.38944
21	16195000	15995000	0.6752075
21	16195000	16005000	0.03637531
21	16195000	16015000	0.7135001
21	16195000	16025000	0.4833
21	16195000	16035000	0.7558814
21	16195000	16045000	0.3222448
21	16195000	16055000	0.1888523
21	16195000	16065000	0.8292875
21	16195000	16075000	0.2552402
21	16195000	16085000	0.698697
21	16195000	16095000	0.09736763
21	16195000	16105000	0.2486522
21	16195000	16115000	0.4981435
21	16195000	16125000	0.966032
21	16195000	16135000	0.1364388
21	16195000	16145000	0.3471641
21	16195000	16155000	0.8088843
21	16195000	16165000	0.03659937
21	16195000	16175000	0.5901034
21	16205000	14205000	1
21	16205000	14215000	1
21	16205000	14225000	1
21	16205000	14235000	1
21	16205000	14245000	1
21	16205000	14255000	1
21	16205000	14265000	1
21	16205000	14275000	1
21	16205000	14285000	1
21	16205000	14295000	1
21	16205000	14305000	1
21	16205000	14315000	1
21	16205000	14325000	1
21	16205000	14335000	1
21	16205000	14345000	1
21	16205000	14355000	1
21	16205000	14365000	1
21	16205000	14375000	1
21	16205000	14385000	1
21	16205000	14395000	1
21	16205000	14405000	1
21	16205000	14415000	1
21	16205000	14425000	1
21	16205000	14435000	1
21	16205000	14445000	1
21	16205000	14455000	1
21	16205000	14465000	1
21	16205000	14475000	1
21	16205000	14485000	1
21	16205000	14495000	1
21	16205000	14505000	1
21	16205000	14515000	1
21	16205000	14525000	1
21	16205000	14535000	1
21	16205000	14545000	1
21	16205000	14555000	1
21	16205000	14565000	1
21	16205000	14575000	1
21	16205000	14585000	1
21	16205000	14595000	1
21	16205000	14605000	1
21	16205000	14615000	1
21	16205000	14625000	1
21	16205000	14635000	1
21	16205000	14645000	1
21	16205000	14655000	1
21	16205000	14665000	1
21	16205000	14675000	1
21	16205000	14685000	1
21	16205000	14695000	1
21	16205000	14705000	1
21	16205000	14715000	1
21	16205000	14725000	1
21	16205000	14735000	1
21	16205000	14745000	1
21	16205000	14755000	1
21	16205000	14765000	0.2295476
21	16205000	14775000	1
21	16205000	14785000	1
21	16205000	14795000	1
21	16205000	14805000	1
21	16205000	14815000	1
21	16205000	14825000	1
21	16205000	14835000	1
21	16205000	14845000	1
21	16205000	14855000	1
21	16205000	14865000	1
21	16205000	14875000	1
21	16205000	14885000	1
21	16205000	14895000	1
21	16205000	14905000	1
21	16205000	14915000	1
21	16205000	14925000	1
21	16205000	14935000	1
21	16205000	14945000	1
21	16205000	14955000	1
21	16205000	14965000	1
21	16205000	14975000	1
21	16205000	14985000	1
21	16205000	14995000	1
21	16205000	15005000	1
21	16205000	15015000	1
21	16205000	15025000	1
21	16205000	15035000	1
21	16205000	15045000	1
21	16205000	15055000	1
21	16205000	15065000	1
21	16205000	15075000	1
21	16205000	15085000	1
21	16205000	15095000	1
21	16205000	15105000	1
21	16205000	15115000	1
21	16205000	15125000	1
21	16205000	15135000	1
21	16205000	15145000	1
21	16205000	15155000	1
